"ArrayGene","QueryGene","Sample_Plate","Row1536","Col1536","Dox","YPD","CompScore"
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",7,11,35,51127,56869.5,0.899023202243733
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",7,13,5,44980,50400.5,0.892451463775161
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",7,17,23,46161,51706.5,0.892750427895913
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",7,19,19,47448,51199,0.926736850329108
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",7,21,45,49415.5,55882.5,0.88427504138147
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",7,23,7,47365.5,51668,0.916727955407602
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",7,25,19,48065.5,50892.5,0.944451540010807
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",7,25,25,45600,49171.5,0.927366462279979
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",7,29,35,49275.5,51866.5,0.950044826622193
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",8,5,35,50161,52195,0.961030750071846
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",8,11,9,43836.5,48567,0.902598472213643
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",8,11,35,48087,52335,0.918830610490112
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",8,13,5,47333.5,54422.5,0.869741375350269
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",8,17,23,42871.5,47503.5,0.902491395370867
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",8,19,19,43219.5,48897.5,0.883879543943964
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",8,21,45,52258.5,60207,0.867980467387513
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",8,23,7,48126.5,55017.5,0.874748943517972
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",8,25,19,48356.5,53768,0.899354634726975
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",8,25,25,45631,51319,0.889163857440714
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",8,29,35,49097.5,55326.5,0.887413807126784
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",9,5,35,56141.5,55058.5,1.01966998737706
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",9,11,9,52873.5,50936,1.03803792995131
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",9,11,35,55583,52499,1.05874397607573
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",9,13,5,51882,51045.5,1.01638734070584
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",9,17,23,52645.5,52863,0.995885591056126
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",9,19,19,53232.5,53134.5,1.00184437606452
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",9,21,45,55794.5,58905,0.94719463542993
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",9,23,7,53085,54264.5,0.97826387417188
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",9,25,19,55917,55757.5,1.00286060171277
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",9,25,25,53639.5,53307,1.00623745474328
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",9,29,35,53601,53498,1.0019253056189
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",10,5,35,45777,52529.5,0.8714531834493
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",10,11,9,42131,45898,0.917926707046059
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",10,11,35,47986,50084.5,0.958100809631722
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",10,13,5,43635.5,49017,0.890211559254952
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",10,17,23,43363,47368.5,0.915439585378469
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",10,19,19,43802.5,49707,0.881213913533305
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",10,21,45,46186,55571.5,0.831109471581656
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",10,23,7,47857.5,50213.5,0.953080346918657
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",10,25,19,45017.5,50662.5,0.888576363187762
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",10,25,25,44294,50301.5,0.880570161923601
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",10,29,35,43801,50690.5,0.864086959094899
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",11,5,35,49430.5,51501.5,0.959787579002553
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",11,11,9,46482.5,45357,1.02481425138347
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",11,11,35,48281.5,56556,0.853693684136077
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",11,13,5,46008,49077,0.937465615257656
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",11,17,23,46582,48905.5,0.952490006236517
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",11,19,19,47504,48986.5,0.969736560072673
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",11,21,45,51346,55436,0.926221228082834
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",11,23,7,48914.5,51847.5,0.94343025218188
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",11,25,19,48808,50807,0.960655027850493
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",11,25,25,46653,48267,0.966561004412953
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",11,29,35,48712,51565,0.94467177348977
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",12,5,35,52339,49731.5,1.05243155746358
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",12,11,9,45616.5,48977.5,0.931376652544536
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",12,11,35,48639,51090.5,0.952016519705229
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",12,13,5,45134,47499.5,0.950199475783956
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",12,17,23,46675.5,47300,0.986797040169133
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",12,19,19,47236.5,44296,1.06638296911685
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",12,21,45,50014.5,51627.5,0.968756960921989
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",12,23,7,48234.5,48540,0.993706221672847
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",12,25,19,49698.5,48693,1.0206497853901
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",12,25,25,45827.5,47979.5,0.95514751091612
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",12,29,35,47826.5,48655.5,0.98296184398475
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",13,5,35,47036,49750.5,0.945437734294128
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",13,5,36,46493,49625,0.936886649874055
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",13,11,9,45314.5,43515,1.04135355624497
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",13,11,10,43775,43525,1.00574382538771
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",13,11,35,48002.5,48932.5,0.980994226740919
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",13,11,36,50092,50646,0.989061327646803
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",13,13,5,45040.5,45884.5,0.981605988950517
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",13,13,6,46457,45911,1.01189257476422
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",13,17,23,46462,48640.5,0.955212220269117
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",13,17,24,46882,47153,0.994252751680699
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",13,19,19,46291.5,46819.5,0.988722647614776
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",13,19,20,45524.5,48002.5,0.948377688662049
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",13,21,45,50260,51873,0.968904825246275
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",13,21,46,53206,54630.5,0.973924822214697
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",13,23,7,48722.5,48774.5,0.998933869132436
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",13,23,8,48226.5,48576,0.992805088932806
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",13,25,19,49252.5,48500.5,1.01550499479387
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",13,25,20,51048.5,48947.5,1.04292354052812
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",13,25,25,46411,48370.5,0.959489771658345
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",13,25,26,46892.5,49016,0.956677411457483
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",13,29,35,46685.5,48409,0.964397116238716
"N.dairenensis (NDAI0I01070)","S.cerevisiae (YPL204W)",13,29,36,47734,48519.5,0.983810632838343
"N.dairenensis (NDAI0I01070)","S.kudriavzevii (Skud_16.75)",2,6,35,51502,53845,0.956486210418795
"N.dairenensis (NDAI0I01070)","S.kudriavzevii (Skud_16.75)",2,12,9,49755.5,48371,1.02862252175891
"N.dairenensis (NDAI0I01070)","S.kudriavzevii (Skud_16.75)",2,12,35,52531,54748.5,0.959496607212983
"N.dairenensis (NDAI0I01070)","S.kudriavzevii (Skud_16.75)",2,14,5,44737,56695.5,0.789074970676685
"N.dairenensis (NDAI0I01070)","S.kudriavzevii (Skud_16.75)",2,18,23,47790,54737.5,0.873076044759077
"N.dairenensis (NDAI0I01070)","S.kudriavzevii (Skud_16.75)",2,20,19,47740.5,55158,0.865522680300228
"N.dairenensis (NDAI0I01070)","S.kudriavzevii (Skud_16.75)",2,22,45,56167,59976,0.936491263171935
"N.dairenensis (NDAI0I01070)","S.kudriavzevii (Skud_16.75)",2,24,7,45489.5,52624,0.864424977196716
"N.dairenensis (NDAI0I01070)","S.kudriavzevii (Skud_16.75)",2,26,19,50188.5,55297,0.907617049749534
"N.dairenensis (NDAI0I01070)","S.kudriavzevii (Skud_16.75)",2,26,25,47917.5,56215,0.852397047051499
"N.dairenensis (NDAI0I01070)","S.kudriavzevii (Skud_16.75)",2,30,35,50814,57293,0.886914631804933
"N.dairenensis (NDAI0I01070)","S.mikatae (Smik_6.409)",4,5,36,47479.5,51538,0.921252279871163
"N.dairenensis (NDAI0I01070)","S.mikatae (Smik_6.409)",4,11,10,43467.5,44501,0.976775802790949
"N.dairenensis (NDAI0I01070)","S.mikatae (Smik_6.409)",4,11,36,50488.5,51596.5,0.978525675191147
"N.dairenensis (NDAI0I01070)","S.mikatae (Smik_6.409)",4,13,6,46429.5,50132,0.926144977260034
"N.dairenensis (NDAI0I01070)","S.mikatae (Smik_6.409)",4,17,24,45425.5,47777.5,0.95077180681283
"N.dairenensis (NDAI0I01070)","S.mikatae (Smik_6.409)",4,19,20,46165,48305.5,0.955688275662192
"N.dairenensis (NDAI0I01070)","S.mikatae (Smik_6.409)",4,21,46,51876.5,57761,0.898123301189384
"N.dairenensis (NDAI0I01070)","S.mikatae (Smik_6.409)",4,23,8,49920,50747.5,0.983693778018622
"N.dairenensis (NDAI0I01070)","S.mikatae (Smik_6.409)",4,25,20,49127,54771.5,0.896944578841186
"N.dairenensis (NDAI0I01070)","S.mikatae (Smik_6.409)",4,25,26,48791,50579.5,0.964639824434801
"N.dairenensis (NDAI0I01070)","S.mikatae (Smik_6.409)",4,29,36,46910.5,52422.5,0.894854308741476
"N.dairenensis (NDAI0I01070)","T.blattae (TBLA0A02040)",2,5,36,46917.5,53075.5,0.883976599372592
"N.dairenensis (NDAI0I01070)","T.blattae (TBLA0A02040)",2,11,10,43633.5,47492,0.918754737640024
"N.dairenensis (NDAI0I01070)","T.blattae (TBLA0A02040)",2,11,36,49438,55843.5,0.885295513354285
"N.dairenensis (NDAI0I01070)","T.blattae (TBLA0A02040)",2,13,6,40330.5,54811,0.73581033004324
"N.dairenensis (NDAI0I01070)","T.blattae (TBLA0A02040)",2,17,24,43085,54827.5,0.785828279604213
"N.dairenensis (NDAI0I01070)","T.blattae (TBLA0A02040)",2,19,20,42699.5,54136,0.788745012560958
"N.dairenensis (NDAI0I01070)","T.blattae (TBLA0A02040)",2,21,46,52202.5,62609,0.833785877429763
"N.dairenensis (NDAI0I01070)","T.blattae (TBLA0A02040)",2,23,8,43003.5,54511.5,0.788888583143006
"N.dairenensis (NDAI0I01070)","T.blattae (TBLA0A02040)",2,25,20,46083.5,55765,0.82638751905317
"N.dairenensis (NDAI0I01070)","T.blattae (TBLA0A02040)",2,25,26,46020,55951,0.822505406516416
"N.dairenensis (NDAI0I01070)","T.blattae (TBLA0A02040)",2,29,36,47028,56588,0.831059588605358
"N.dairenensis (NDAI0I01070)","T.blattae (TBLA0B05310)",3,6,35,48362.5,48597,0.995174599255098
"N.dairenensis (NDAI0I01070)","T.blattae (TBLA0B05310)",3,12,9,44561,48862.5,0.911967255052443
"N.dairenensis (NDAI0I01070)","T.blattae (TBLA0B05310)",3,12,35,50378,53266,0.945781549205872
"N.dairenensis (NDAI0I01070)","T.blattae (TBLA0B05310)",3,14,5,46915,55222,0.849570823222629
"N.dairenensis (NDAI0I01070)","T.blattae (TBLA0B05310)",3,18,23,47034.5,49887.5,0.942811325482335
"N.dairenensis (NDAI0I01070)","T.blattae (TBLA0B05310)",3,20,19,45612.5,50962.5,0.895020848663233
"N.dairenensis (NDAI0I01070)","T.blattae (TBLA0B05310)",3,22,45,51698,55073.5,0.938709179550964
"N.dairenensis (NDAI0I01070)","T.blattae (TBLA0B05310)",3,24,7,47690,49797.5,0.957678598323209
"N.dairenensis (NDAI0I01070)","T.blattae (TBLA0B05310)",3,26,19,47917.5,52545.5,0.911923951622879
"N.dairenensis (NDAI0I01070)","T.blattae (TBLA0B05310)",3,26,25,47433.5,51469,0.921593580601916
"N.dairenensis (NDAI0I01070)","T.blattae (TBLA0B05310)",3,30,35,49705,53048.5,0.936972770200854
"N.dairenensis (NDAI0I01070)","T.delbrueckii (TDEL0E05230)",6,6,35,49377,48601.5,1.01595629764513
"N.dairenensis (NDAI0I01070)","T.delbrueckii (TDEL0E05230)",6,12,9,45028.5,51977.5,0.866307536915011
"N.dairenensis (NDAI0I01070)","T.delbrueckii (TDEL0E05230)",6,12,35,50880,53793.5,0.945839181313727
"N.dairenensis (NDAI0I01070)","T.delbrueckii (TDEL0E05230)",6,14,5,48078,56911.5,0.844785324582905
"N.dairenensis (NDAI0I01070)","T.delbrueckii (TDEL0E05230)",6,18,23,46931,48240,0.972864842454395
"N.dairenensis (NDAI0I01070)","T.delbrueckii (TDEL0E05230)",6,20,19,46188.5,49855.5,0.926447433081606
"N.dairenensis (NDAI0I01070)","T.delbrueckii (TDEL0E05230)",6,22,45,49629.5,56748,0.874559455839853
"N.dairenensis (NDAI0I01070)","T.delbrueckii (TDEL0E05230)",6,24,7,47198.5,52058.5,0.906643487614895
"N.dairenensis (NDAI0I01070)","T.delbrueckii (TDEL0E05230)",6,26,19,48879,52519,0.930691749652507
"N.dairenensis (NDAI0I01070)","T.delbrueckii (TDEL0E05230)",6,26,25,47058,51120.5,0.920530902475523
"N.dairenensis (NDAI0I01070)","T.delbrueckii (TDEL0E05230)",6,30,35,47424,49768,0.952901462787333
"N.dairenensis (NDAI0I01070)","T.phaffii (TPHA0E02830)",10,6,35,47890.5,49359.5,0.970238758496338
"N.dairenensis (NDAI0I01070)","T.phaffii (TPHA0E02830)",10,12,9,44922.5,45489.5,0.987535585135031
"N.dairenensis (NDAI0I01070)","T.phaffii (TPHA0E02830)",10,12,35,48725,49169.5,0.990959842992099
"N.dairenensis (NDAI0I01070)","T.phaffii (TPHA0E02830)",10,14,5,47309,49089,0.963739330603598
"N.dairenensis (NDAI0I01070)","T.phaffii (TPHA0E02830)",10,18,23,44975.5,48464.5,0.928009161344902
"N.dairenensis (NDAI0I01070)","T.phaffii (TPHA0E02830)",10,20,19,44799,47532,0.942501893461247
"N.dairenensis (NDAI0I01070)","T.phaffii (TPHA0E02830)",10,22,45,45759,55895.5,0.818652664346862
"N.dairenensis (NDAI0I01070)","T.phaffii (TPHA0E02830)",10,24,7,48853,48920.5,0.998620210341268
"N.dairenensis (NDAI0I01070)","T.phaffii (TPHA0E02830)",10,26,19,47116.5,50692.5,0.929457020269271
"N.dairenensis (NDAI0I01070)","T.phaffii (TPHA0E02830)",10,26,25,45376,49432,0.917947888007768
"N.dairenensis (NDAI0I01070)","T.phaffii (TPHA0E02830)",10,30,35,46551,52166,0.892362841697657
"N.dairenensis (NDAI0I01070)","T.phaffii (TPHA0J02370)",9,6,35,52795.5,54150.5,0.97497714702542
"N.dairenensis (NDAI0I01070)","T.phaffii (TPHA0J02370)",9,12,9,48209.5,49442,0.975071801302536
"N.dairenensis (NDAI0I01070)","T.phaffii (TPHA0J02370)",9,12,35,52185.5,51126,1.02072331103548
"N.dairenensis (NDAI0I01070)","T.phaffii (TPHA0J02370)",9,14,5,49770.5,54333,0.91602709219075
"N.dairenensis (NDAI0I01070)","T.phaffii (TPHA0J02370)",9,18,23,48474,53186.5,0.911396689009429
"N.dairenensis (NDAI0I01070)","T.phaffii (TPHA0J02370)",9,20,19,50176.5,51150,0.980967741935484
"N.dairenensis (NDAI0I01070)","T.phaffii (TPHA0J02370)",9,22,45,50300.5,58485.5,0.860050781817716
"N.dairenensis (NDAI0I01070)","T.phaffii (TPHA0J02370)",9,24,7,48999.5,51740.5,0.947024091379094
"N.dairenensis (NDAI0I01070)","T.phaffii (TPHA0J02370)",9,26,19,53061,54935,0.965886957313188
"N.dairenensis (NDAI0I01070)","T.phaffii (TPHA0J02370)",9,26,25,50195,54394.5,0.922795503221833
"N.dairenensis (NDAI0I01070)","T.phaffii (TPHA0J02370)",9,30,35,49600.5,54175.5,0.915552233020461
"N.dairenensis (NDAI0I01070)","V.polyspora (Kpol_1002.53)",7,6,35,52200.5,51821.5,1.00731356676283
"N.dairenensis (NDAI0I01070)","V.polyspora (Kpol_1002.53)",7,12,9,45907.5,47281,0.970950276009391
"N.dairenensis (NDAI0I01070)","V.polyspora (Kpol_1002.53)",7,12,35,51472,53774.5,0.957182307599327
"N.dairenensis (NDAI0I01070)","V.polyspora (Kpol_1002.53)",7,14,5,47653.5,52779.5,0.902878958686611
"N.dairenensis (NDAI0I01070)","V.polyspora (Kpol_1002.53)",7,18,23,47834,51687,0.925455143459671
"N.dairenensis (NDAI0I01070)","V.polyspora (Kpol_1002.53)",7,20,19,47514.5,49400.5,0.961822248762664
"N.dairenensis (NDAI0I01070)","V.polyspora (Kpol_1002.53)",7,22,45,49906,56329.5,0.885965613044675
"N.dairenensis (NDAI0I01070)","V.polyspora (Kpol_1002.53)",7,24,7,47179,50769,0.929287557367685
"N.dairenensis (NDAI0I01070)","V.polyspora (Kpol_1002.53)",7,26,19,48854.5,51028,0.957405738026182
"N.dairenensis (NDAI0I01070)","V.polyspora (Kpol_1002.53)",7,26,25,46258,51530.5,0.897681955346833
"N.dairenensis (NDAI0I01070)","V.polyspora (Kpol_1002.53)",7,30,35,46667.5,50570.5,0.922820616762737
"N.dairenensis (NDAI0I01070)","V.polyspora (Kpol_1033.51)",8,6,35,46842,49561,0.945138314400436
"N.dairenensis (NDAI0I01070)","V.polyspora (Kpol_1033.51)",8,12,9,43413,50258.5,0.863794184068366
"N.dairenensis (NDAI0I01070)","V.polyspora (Kpol_1033.51)",8,12,35,45971,52906,0.868918459153971
"N.dairenensis (NDAI0I01070)","V.polyspora (Kpol_1033.51)",8,14,5,45735.5,57582,0.794267305755271
"N.dairenensis (NDAI0I01070)","V.polyspora (Kpol_1033.51)",8,18,23,40851.5,49660,0.82262384212646
"N.dairenensis (NDAI0I01070)","V.polyspora (Kpol_1033.51)",8,20,19,42547,47996,0.886469705808817
"N.dairenensis (NDAI0I01070)","V.polyspora (Kpol_1033.51)",8,22,45,50220.5,60293,0.832940805732009
"N.dairenensis (NDAI0I01070)","V.polyspora (Kpol_1033.51)",8,24,7,45421.5,58583,0.775335848283632
"N.dairenensis (NDAI0I01070)","V.polyspora (Kpol_1033.51)",8,26,19,45320.5,52836,0.857757968052086
"N.dairenensis (NDAI0I01070)","V.polyspora (Kpol_1033.51)",8,26,25,43152,52615.5,0.820138552327736
"N.dairenensis (NDAI0I01070)","V.polyspora (Kpol_1033.51)",8,30,35,47281,55876.5,0.846169677771514
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",1,6,36,51785.5,63531.5,0.815115336486625
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",1,12,10,40291,58514.5,0.688564372933205
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",1,12,36,48877,63309.5,0.77203263333307
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",1,14,6,41469,61479.5,0.674517522100863
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",1,18,24,46042,60000,0.767366666666667
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",1,20,20,47157,61865,0.762256526307282
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",1,22,46,53932,68854.5,0.783274876732821
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",1,24,8,45621.5,57850,0.788617113223855
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",1,26,20,47545.5,56328.5,0.844075379248515
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",1,26,26,47497.5,61999.5,0.766094887861999
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",1,30,36,47310,61701.5,0.766756075622149
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",2,6,36,49290,59331.5,0.830756006505819
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",2,12,10,44288.5,47013.5,0.942037925276782
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",2,12,36,49584,57880,0.856668970283345
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",2,14,6,41486.5,57620.5,0.719995487717045
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",2,18,24,43114.5,56007.5,0.769798687675758
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",2,20,20,44499.5,55436.5,0.802711210123294
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",2,22,46,52706.5,62646,0.841338632953421
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",2,24,8,43023.5,54260.5,0.79290644207112
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",2,26,20,46790,56051.5,0.834768025833385
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",2,26,26,45076,57950,0.777842968075928
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",2,30,36,45516,56733.5,0.802277314108948
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",3,6,36,44570.5,53313.5,0.836007765387754
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",3,12,10,40275,47788,0.842784799531263
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",3,12,36,44836.5,53567,0.837017193421323
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",3,14,6,42016,54062,0.77718175428212
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",3,18,24,42450,49648,0.855019336126329
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",3,20,20,42560.5,51591,0.824959779806555
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",3,22,46,49452.5,58608,0.843784125034125
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",3,24,8,45902.5,52723,0.870635206646056
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",3,26,20,45240.5,52995.5,0.853666820767801
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",3,26,26,43471.5,52837.5,0.822739531582683
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",3,30,36,43941.5,52852.5,0.831398703940211
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",4,6,36,45135.5,48787.5,0.925144760440687
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",4,12,10,39909,44769,0.891442739395564
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",4,12,36,47841.5,52263,0.915399039473432
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",4,14,6,44643,53081,0.841035398730242
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",4,18,24,42900,48068,0.892485645335774
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",4,20,20,44773.5,50616.5,0.884563334090662
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",4,22,46,49837.5,57510.5,0.866580885229654
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",4,24,8,46699.5,50218,0.929935481301525
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",4,26,20,46575.5,49573,0.939533617089948
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",4,26,26,44992.5,54506,0.825459582431292
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",4,30,36,44281.5,52999.5,0.835507882149832
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",5,6,36,47735,59397,0.803660117514353
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",5,12,10,42657.5,52638.5,0.810385934249646
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",5,12,36,48560.5,58323,0.832613205767879
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",5,14,6,47309,58945,0.802595640003393
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",5,18,24,43199,57112.5,0.756384329174874
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",5,20,20,43666,58168,0.750687663320039
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",5,22,46,49107,66193,0.741876029187376
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",5,24,8,46263,56384,0.820498723041998
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",5,26,20,47768.5,58689.5,0.81391901447448
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",5,26,26,44990.5,58353,0.771005775195791
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",5,30,36,43732.5,57484,0.760776911836337
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",6,6,36,45357.5,52267.5,0.867795475199694
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",6,12,10,40608,50725,0.800551996057171
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",6,12,36,46998,54572,0.861210877373012
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",6,14,6,43434.5,55991.5,0.775733816740041
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",6,18,24,42213,49449,0.853667414912334
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",6,20,20,43665.5,51074,0.854945764968477
"N.dairenensis (NDAI0I01070)","Vehicle (Empty)",6,22,46,47411.5,60480,0.783920304232804
